(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL TRUE NORMAL HIGH FALSE HIGH TRUE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE HIGH HIGH TRUE HIGH FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH LOW LOW)
(FALSE NORMAL LOW TRUE HIGH FALSE LOW TRUE NORMAL LOW FALSE LOW FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH TRUE NORMAL NORMAL ZERO ZERO ZERO HIGH HIGH NORMAL LOW LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH NORMAL)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW TRUE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL HIGH TRUE HIGH FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL HIGH TRUE NORMAL NORMAL ZERO LOW HIGH LOW HIGH HIGH LOW LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH NORMAL TRUE NORMAL FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH NORMAL)
(FALSE LOW NORMAL FALSE NORMAL FALSE NORMAL TRUE NORMAL HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE HIGH HIGH HIGH LOW HIGH LOW HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH TRUE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW LOW HIGH LOW HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW ZERO FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO LOW HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE HIGH HIGH HIGH LOW HIGH LOW HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL ZERO FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH LOW LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW TRUE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH NORMAL HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH TRUE NORMAL NORMAL ZERO ZERO ZERO HIGH HIGH HIGH NORMAL LOW)
(FALSE HIGH HIGH TRUE HIGH FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE HIGH HIGH TRUE HIGH FALSE LOW FALSE HIGH NORMAL TRUE NORMAL FALSE FALSE HIGH HIGH FALSE LOW NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL ZERO ZERO HIGH LOW HIGH HIGH HIGH LOW NORMAL)
(FALSE HIGH HIGH FALSE HIGH FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH TRUE NORMAL NORMAL ZERO ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL NORMAL FALSE ZERO NORMAL LOW LOW NORMAL FALSE HIGH ONESIDED HIGH FALSE NORMAL NORMAL LOW LOW LOW HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW LOW FALSE HIGH NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE LOW NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH NORMAL TRUE NORMAL FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH NORMAL)
(FALSE HIGH HIGH TRUE HIGH FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL HIGH HIGH LOW HIGH LOW HIGH HIGH HIGH HIGH)
(FALSE LOW NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH NORMAL)
(FALSE HIGH HIGH TRUE HIGH FALSE LOW FALSE HIGH NORMAL TRUE NORMAL FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH NORMAL NORMAL)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW LOW FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL HIGH TRUE HIGH FALSE NORMAL FALSE LOW LOW FALSE LOW FALSE FALSE NORMAL LOW FALSE NORMAL NORMAL LOW LOW NORMAL FALSE HIGH ONESIDED LOW TRUE NORMAL ZERO ZERO ZERO NORMAL NORMAL HIGH NORMAL NORMAL NORMAL)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH TRUE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE HIGH NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL TRUE NORMAL HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW HIGH FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO LOW HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL HIGH TRUE HIGH FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW HIGH FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE HIGH NORMAL HIGH LOW HIGH TRUE HIGH NORMAL HIGH TRUE NORMAL NORMAL ZERO LOW HIGH LOW NORMAL HIGH LOW NORMAL)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE HIGH FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL NORMAL FALSE ZERO NORMAL LOW LOW NORMAL FALSE HIGH ONESIDED HIGH FALSE NORMAL NORMAL LOW LOW LOW HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE LOW LOW FALSE LOW FALSE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL HIGH LOW HIGH LOW NORMAL NORMAL LOW HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE LOW LOW FALSE LOW FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW HIGH FALSE NORMAL NORMAL HIGH FALSE LOW LOW ZERO ZERO ZERO HIGH HIGH NORMAL NORMAL LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW TRUE LOW NORMAL LOW LOW NORMAL FALSE NORMAL ESOPHAGEAL LOW FALSE NORMAL NORMAL LOW ZERO LOW HIGH HIGH HIGH LOW LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO LOW LOW LOW NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE HIGH HIGH TRUE HIGH FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL HIGH FALSE LOW LOW ZERO LOW HIGH LOW HIGH HIGH LOW LOW)
(FALSE HIGH HIGH TRUE HIGH FALSE LOW FALSE LOW NORMAL FALSE LOW FALSE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW LOW HIGH LOW HIGH LOW NORMAL NORMAL)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH NORMAL TRUE NORMAL FALSE FALSE LOW NORMAL FALSE ZERO NORMAL LOW LOW NORMAL FALSE HIGH ONESIDED HIGH FALSE NORMAL NORMAL LOW LOW LOW HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE HIGH FALSE HIGH HIGH FALSE HIGH TRUE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW HIGH FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL LOW FALSE NORMAL FALSE HIGH FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH NORMAL NORMAL)
(FALSE NORMAL NORMAL TRUE NORMAL FALSE NORMAL FALSE HIGH NORMAL TRUE NORMAL FALSE FALSE LOW NORMAL FALSE LOW NORMAL LOW LOW NORMAL FALSE NORMAL ESOPHAGEAL ZERO TRUE NORMAL NORMAL ZERO ZERO LOW HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE LOW LOW FALSE LOW FALSE FALSE NORMAL LOW FALSE NORMAL NORMAL LOW NORMAL NORMAL FALSE HIGH ONESIDED HIGH FALSE NORMAL NORMAL LOW ZERO NORMAL NORMAL HIGH NORMAL NORMAL LOW)
(FALSE HIGH HIGH FALSE HIGH FALSE NORMAL FALSE LOW LOW FALSE LOW FALSE FALSE HIGH HIGH FALSE HIGH NORMAL LOW LOW NORMAL FALSE HIGH ONESIDED HIGH FALSE NORMAL HIGH HIGH HIGH LOW HIGH HIGH NORMAL NORMAL HIGH)
(FALSE NORMAL NORMAL TRUE NORMAL FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH NORMAL NORMAL)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH TRUE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE HIGH HIGH TRUE HIGH FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH NORMAL HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL NORMAL FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE LOW LOW TRUE LOW TRUE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO NORMAL NORMAL HIGH HIGH LOW LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE HIGH HIGH HIGH LOW HIGH LOW HIGH HIGH LOW LOW)
(FALSE HIGH HIGH TRUE HIGH FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE LOW LOW FALSE NORMAL FALSE HIGH FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL ZERO FALSE ZERO NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO HIGH LOW HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL ZERO FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL HIGH FALSE LOW LOW ZERO LOW HIGH NORMAL HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH LOW LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE LOW LOW FALSE LOW FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE NORMAL NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE HIGH HIGH TRUE HIGH FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH LOW LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL LOW FALSE NORMAL HIGH HIGH LOW HIGH LOW HIGH HIGH HIGH LOW)
(FALSE NORMAL HIGH TRUE HIGH FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE HIGH FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL HIGH TRUE LOW LOW ZERO LOW HIGH LOW HIGH HIGH HIGH LOW)
(FALSE LOW NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL HIGH TRUE NORMAL NORMAL ZERO LOW HIGH LOW HIGH HIGH HIGH LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE LOW LOW FALSE LOW FALSE FALSE HIGH LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL ZERO ZERO LOW HIGH LOW NORMAL NORMAL NORMAL NORMAL)
(FALSE HIGH HIGH TRUE HIGH FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH NORMAL FALSE ZERO NORMAL LOW LOW LOW FALSE NORMAL ESOPHAGEAL HIGH FALSE NORMAL NORMAL LOW LOW ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE LOW LOW FALSE LOW FALSE FALSE HIGH LOW FALSE HIGH NORMAL HIGH HIGH NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL ZERO ZERO LOW HIGH LOW NORMAL NORMAL NORMAL HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE HIGH NORMAL LOW FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL TRUE NORMAL HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH NORMAL)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE HIGH HIGH FALSE HIGH FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH HIGH HIGH)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE HIGH LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH LOW NORMAL)
(FALSE NORMAL LOW FALSE NORMAL FALSE LOW FALSE HIGH HIGH FALSE HIGH FALSE FALSE LOW LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL NORMAL FALSE NORMAL NORMAL LOW ZERO ZERO HIGH HIGH HIGH LOW LOW)
(FALSE NORMAL NORMAL FALSE NORMAL FALSE NORMAL FALSE LOW LOW FALSE LOW FALSE FALSE NORMAL LOW FALSE ZERO NORMAL LOW LOW NORMAL FALSE NORMAL NORMAL HIGH TRUE NORMAL NORMAL ZERO ZERO ZERO HIGH HIGH NORMAL NORMAL LOW)
